web-scraper-order;web-scraper-start-url;produit;marque;taille;prix
1736613405-230;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;DELICE;1L Poire;3.190 DT
1736613405-231;https://www.geantdrive.tn/tunis-city/10-boissons;Nectar;DELICE;1L Mangue;3.190 DT
1736613405-232;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;DELICE;1L Fruits blancs;3.190 DT
1736613405-233;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;DELICE;1L Pêche;3.190 DT
1736613405-234;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;DELICE;1L Ananas;3.190 DT
1736613405-235;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;APLA;1.5L Pomme;3.210 DT
1736613405-236;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;FANTA;1.5L Citron;3.250 DT
1736613405-237;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;SCHWEPPES;1.5L Ananas;3.250 DT
1736613405-238;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;BOGA;1.5L Lime;3.250 DT
1736613405-239;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;SPRITE;1.5L;3.250 DT
1736613405-240;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;ORANGINA;1.2L Au pulpe d'orange;3.250 DT
1736613405-241;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;FANTA;1.5L Orange;3.270 DT
1736613405-242;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;FANTA;1.5L Pomme;3.270 DT
1736613405-243;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson fermentée;SUNSET;24CL Pêche-Ananas;3.290 DT
1736613405-244;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;DIVA;1L Multi-fruits;3.350 DT
1736613405-245;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;DIVA;1L Ananas;3.350 DT
1736613405-246;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;DIVA;1L Orange;3.350 DT
1736613405-247;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;DIVA;1 L Pomme;3.350 DT
1736613405-248;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;TYMBARK;330ML Cola cherry;2.790 DT
1736613405-249;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;TYMBARK;330ML Lemon lime;2.790 DT
1736613405-250;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;TYMBARK;330ML Mango;2.790 DT
1736613405-251;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;1.5L Ananas;3.390 DT
1736613405-252;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;1.5L Orange;3.390 DT
1736613405-253;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;1.5L Cocktail Tropical...;3.390 DT
1736613405-254;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;TYMBARK;330ML Watermelon;2.790 DT
1736613405-255;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;TYMBARK;330ML Cactus;2.790 DT
1736613405-256;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;1.5L Mojito;3.390 DT
1736613405-257;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;TYMBARK;330ML Strawberry;2.790 DT
1736613405-258;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;HEINEKEN;33CL 0.0;3.490 DT
1736613405-259;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;LA FRUITIERE;250ML Grenade;3.730 DT
1736613405-260;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;OH;1L Mangue;3.740 DT
1736613405-261;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;OH;1L Orange banane;3.740 DT
1736613405-262;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;OH;1L Berries;3.740 DT
1736613405-263;https://www.geantdrive.tn/tunis-city/10-boissons;Nectar;OH;1L Poire;3.740 DT
1736613405-264;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson énergétique;BULL D'OR;25CL;3.790 DT
1736613405-265;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson fermentée;SUNSET;25CL Fruits rouge Jetable;3.790 DT
1736613405-266;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson fermentée;SUNSET;25CL Citron-Grenadine...;3.790 DT
1736613405-267;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson énergétique;TIGER;250ML;3.150 DT
1736613405-268;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;HEINEKEN;33CL;4.040 DT
1736613405-269;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;HEINEKEN;25CL;4.180 DT
1736613405-270;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;OUBOUR LAND;1L Orange;4.490 DT
1736613405-271;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;OUBOUR LAND;1L Mangue;4.490 DT
1736613405-272;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;OUBOUR LAND;1L Pomme;4.490 DT
1736613405-273;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;OUBOUR LAND;1L Cocktail;4.490 DT
1736613405-274;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;STIL;2L Cocktail;4.850 DT
1736613405-275;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;STIL;2L Orange;4.850 DT
1736613405-276;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson énergétique;POWER HORSE;25CL;4.190 DT
1736613405-277;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson énergétique;POWER HORSE;25CL Grenadine;4.190 DT
1736613405-278;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;RAUCH;355ML Orange rouge;4.950 DT
1736613405-279;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;RAUCH;355ML Pomme;4.950 DT
1736613405-280;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;RAUCH;355ML Orange;4.950 DT
1736613405-281;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson énergétique;SHARK;25CL;5.230 DT
1736613405-282;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson énergitique;SHARK;25CL Stimulation;5.230 DT
1736613405-283;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;PRIMAQUA;19L - Sans consigne;5.300 DT
1736613405-284;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;HEINEKEN;50CL;5.470 DT
1736613405-285;https://www.geantdrive.tn/tunis-city/10-boissons;Vodka;EXO MIX;25CL Orange 18% Vol;5.490 DT
1736613405-286;https://www.geantdrive.tn/tunis-city/10-boissons;Vodka;EXO MIX;25CL Energy 18% Vol;5.490 DT
1736613405-287;https://www.geantdrive.tn/tunis-city/10-boissons;Apéritif anisé;BERGER;12.5CL;5.490 DT
1736613405-288;https://www.geantdrive.tn/tunis-city/10-boissons;Nectar;VITRAC;1L Pomme;5.890 DT
1736613405-289;https://www.geantdrive.tn/tunis-city/10-boissons;Nectar;VITRAC;1L Orange;5.890 DT
1736613405-290;https://www.geantdrive.tn/tunis-city/10-boissons;Nectar;VITRAC;1L Ananas-Orange;5.890 DT
1736613405-291;https://www.geantdrive.tn/tunis-city/10-boissons;Gin;CODY'S;25CL Mix energy 18%...;5.990 DT
1736613405-292;https://www.geantdrive.tn/tunis-city/10-boissons;Vodka;CODY'S;25CL Mix energy 18%...;5.990 DT
1736613405-293;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson énergétique;REDBULL;25CL;5.990 DT
1736613405-294;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;BEYTI;1L Orange;6.430 DT
1736613405-295;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;BEYTI;1L Guava;6.430 DT
1736613405-296;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;BEYTI;1L Cocktail;6.430 DT
1736613405-297;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;BEYTI;1L Mangue;6.430 DT
1736613405-298;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;BEYTI;1L Pineapple;6.430 DT
1736613405-299;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;RAUCH;355ML Mangue;6.490 DT
1736613405-300;https://www.geantdrive.tn/tunis-city/10-boissons;Rhum;MANGOUSTAN;25CL Cola;4.390 DT
1736613405-301;https://www.geantdrive.tn/tunis-city/10-boissons;Rhum;MANGOUSTAN;25CL Café;6.890 DT
1736613405-302;https://www.geantdrive.tn/tunis-city/10-boissons;Whisky;EPERON;25CL Cola;4.290 DT
1736613405-303;https://www.geantdrive.tn/tunis-city/10-boissons;Pur jus;DIVA;1L 100% Orange;5.590 DT
1736613405-304;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;RANI;2L Cocktail de fruits;7.450 DT
1736613405-305;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;RANI;2L Orange;7.450 DT
1736613405-306;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé VCC;HAUT MORNAG;37.5CL;7.490 DT
1736613405-307;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;TYMBARK;1L;7.790 DT
1736613405-308;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;TYMBARK;1L;7.790 DT
1736613405-309;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;TYMBARK;1L;7.790 DT
1736613405-310;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;TYMBARK;1L;7.790 DT
1736613405-311;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;TYMBARK;1L;7.790 DT
1736613405-312;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;TYMBARK;1L;7.790 DT
1736613405-313;https://www.geantdrive.tn/tunis-city/10-boissons;Jus de fraise;BOQUERIA;1L;7.800 DT
1736613405-314;https://www.geantdrive.tn/tunis-city/10-boissons;Vodka;SL KIXXY;27.5CL Tonic;7.980 DT
1736613405-315;https://www.geantdrive.tn/tunis-city/10-boissons;Vodka;SL KIXXY;27.5CL Lemon;7.980 DT
1736613405-316;https://www.geantdrive.tn/tunis-city/10-boissons;Vodka;SL KIXXY;27.5CL Energy;7.980 DT
1736613405-317;https://www.geantdrive.tn/tunis-city/10-boissons;Vodka;SL KIXXY;27.5CL Ananas;7.980 DT
1736613405-318;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé;FLEUR DE MORNAG;37.5CL AOC;8.400 DT
1736613405-319;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rouge;FLEUR DE MORNAG;37.5CL Aoc;8.790 DT
1736613405-320;https://www.geantdrive.tn/tunis-city/10-boissons;Nectar;AL MARAI;1L Orange;8.590 DT
1736613405-321;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rouge AOC;CHATEAU MARIA;37.5CL;9.300 DT
1736613405-322;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé AOC;CHATEAU MARIA;37.5CL;9.300 DT
1736613405-323;https://www.geantdrive.tn/tunis-city/10-boissons;Vin blanc;CHATEAU MARIA;37.5CL AOC;9.790 DT
1736613405-324;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé;GRIS DE BOU ARGOUB;37.5CL;9.960 DT
1736613405-325;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé AOC;CHÂTEAU BOUARGOUB;37.5CL;9.960 DT
1736613405-326;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rouge;CHÂTEAU BOUARGOUB;37.5CL Aoc;9.960 DT
1736613405-327;https://www.geantdrive.tn/tunis-city/10-boissons;Sirop;JAWHARA;1L Orgeat;10.690 DT
1736613405-328;https://www.geantdrive.tn/tunis-city/10-boissons;Sirop;JAWHARA;1L pistache;10.690 DT
1736613405-329;https://www.geantdrive.tn/tunis-city/10-boissons;Sirop;JAWHARA;1L Menthe;10.690 DT
1736613405-330;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentrée;JAWHARA;1L Ananas;9.590 DT
1736613405-331;https://www.geantdrive.tn/tunis-city/10-boissons;Sirop;JAWHARA;1L Grenadine;10.690 DT
1736613405-332;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentrée;JAWHARA;1L Ananas-Orange;9.590 DT
1736613405-333;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentrée;JAWHARA;1L Citron;9.590 DT
1736613405-334;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentrée;JAWHARA;1L Orgeat citron;9.590 DT
1736613405-335;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentrée;JAWHARA;1L Fraise;9.590 DT
1736613405-336;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rouge;PRESTIGE DE MORNAG;37.5CL Aoc;10.960 DT
1736613405-337;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;BRAVO;1L Raisin rouge;10.990 DT
1736613405-338;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;BRAVO;1L Orange;10.990 DT
1736613405-339;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;BRAVO;1L Melon-Ananas;10.990 DT
1736613405-340;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;BRAVO;1L Vitamine A.C et E;10.990 DT
1736613405-341;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentrée;HAZEM;1L Citron;11.090 DT
1736613405-342;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentrée;HAZEM;1L Fruits kiwi;11.090 DT
1736613405-343;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentrée;HAZEM;1L Citron;11.090 DT
1736613405-344;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentrée;HAZEM;1L Citron et menthe;11.090 DT
1736613405-345;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentrée;HAZEM;1L Orange;11.090 DT
1736613405-346;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentrée;HAZEM;1L Cocktail;11.090 DT
1736613405-347;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentrée;HAZEM;1L Ananas;11.090 DT
1736613405-348;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentrée;HAZEM;1L Fraise;11.090 DT
1736613405-349;https://www.geantdrive.tn/tunis-city/10-boissons;Sirop;JAWHARA;1L Pistache;11.190 DT
1736613405-350;https://www.geantdrive.tn/tunis-city/10-boissons;Sirop;JAWHARA;1L Orgeat;11.190 DT
1736613405-351;https://www.geantdrive.tn/tunis-city/10-boissons;Sirop;JAWHARA;1L Menthe;11.190 DT
1736613405-352;https://www.geantdrive.tn/tunis-city/10-boissons;Sirop;JAWHARA;1L Grenadine;11.190 DT
1736613405-353;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rouge VCC;HAUT MORNAG;75CL;11.900 DT
1736613405-354;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentré;TEJ;1L Cocktail;11.900 DT
1736613405-355;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rose VVC;SEMMECHE;75CL;7.990 DT
1736613405-356;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentré;TEJ;1L Orange;11.900 DT
1736613405-357;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé;KOUDIA SELECTIONE;75CL;9.790 DT
1736613405-358;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé VCC;MORNAG;75CL;11.500 DT
1736613405-359;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rouge VVC;SEMMECHE;75CL;9.490 DT
1736613405-360;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentré;TEJ;1L Mangue;11.900 DT
1736613405-361;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentré;TEJ;1L Kiwi;11.900 DT
1736613405-362;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentré;TEJ;1L Fraise;11.900 DT
1736613405-363;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentré;TEJ;1L Poire;11.900 DT
1736613405-364;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentré;TEJ;1L Citron;11.900 DT
1736613405-365;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentré;TEJ;1L Ananas;11.900 DT
1736613405-366;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson concentré;TEJ;1L Citron Amande;11.900 DT
1736613405-367;https://www.geantdrive.tn/tunis-city/10-boissons;Vin blanc AOC;SIDI RAIS;75CL;12.490 DT
1736613405-368;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé AOC;SIDI RAIS;75CL;12.490 DT
1736613405-369;https://www.geantdrive.tn/tunis-city/10-boissons;Pastis;PRESTIGE;20CL;12.490 DT
1736613405-370;https://www.geantdrive.tn/tunis-city/10-boissons;Vin blanc VCC;LA VAGUE;75CL;12.500 DT
1736613405-371;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rouge VCC;LA VAGUE;75CL;12.500 DT
1736613405-372;https://www.geantdrive.tn/tunis-city/10-boissons;Cocktail prêt à boire;PUNCH CLUB!;250ML Gin & Tonic;10.990 DT
1736613405-373;https://www.geantdrive.tn/tunis-city/10-boissons;Cocktail prêt à boire;PUNCH CLUB!;250ML Mango & Passion...;10.990 DT
1736613405-374;https://www.geantdrive.tn/tunis-city/10-boissons;Cocktail prêt à boire;PUNCH CLUB!;250ML Mojito classico;10.990 DT
1736613405-375;https://www.geantdrive.tn/tunis-city/10-boissons;Cocktail prêt à boire;PUNCH CLUB!;250ML Moscow mule;10.990 DT
1736613405-376;https://www.geantdrive.tn/tunis-city/10-boissons;Cocktail prêt à boire;PUNCH CLUB!;250ML Rhum cola artesano;10.990 DT
1736613405-377;https://www.geantdrive.tn/tunis-city/10-boissons;Cocktail prêt à boire;PUNCH CLUB!;250ML Yuzu & Ginger;10.990 DT
1736613405-378;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson alcoolisée;SMIRNOFF;27.5CL Ice;12.800 DT
1736613405-379;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;619;6x24CL;12.900 DT
1736613405-380;https://www.geantdrive.tn/tunis-city/10-boissons;Vin blanc AOC;MAGON;37.5CL;12.990 DT
1736613405-381;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rouge AOC;MAGON;37.5CL;12.990 DT
1736613405-382;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé VCC;LA VAGUE;75CL;12.500 DT
1736613405-383;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé VCC;HAUT MORNAG;75CL;12.990 DT
1736613405-384;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé AOC;MAGON;37.5CL;12.990 DT
1736613405-385;https://www.geantdrive.tn/tunis-city/10-boissons;Sirop;HAZEM;1L Arôme pistache;13.060 DT
1736613405-386;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rouge AOC;SIDI RAIS;75CL;13.390 DT
1736613405-387;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé;FLEUR DE MORNAG;75CL;13.490 DT
1736613405-388;https://www.geantdrive.tn/tunis-city/10-boissons;Sirop;JAWHARA;0.75L Chocolat;13.490 DT
1736613405-389;https://www.geantdrive.tn/tunis-city/10-boissons;Sirop;JAWHARA;0.75L Vanille;13.490 DT
1736613405-390;https://www.geantdrive.tn/tunis-city/10-boissons;Sirop;JAWHARA;0.75L Cerise;13.490 DT
1736613405-391;https://www.geantdrive.tn/tunis-city/10-boissons;Sirop;JAWHARA;0.75L Framboise;13.490 DT
1736613405-392;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé;SIX DOUZE;75CL;13.600 DT
1736613405-393;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rouge VCC;FLEUR DE MORNAG;75CL;13.690 DT
1736613405-394;https://www.geantdrive.tn/tunis-city/10-boissons;Sirop;TEJ;1L Grenadine;9.990 DT
1736613405-395;https://www.geantdrive.tn/tunis-city/10-boissons;Sirop;TEJ;1L Pistache;9.990 DT
1736613405-396;https://www.geantdrive.tn/tunis-city/10-boissons;Sirop;TEJ;1L Orgeat;9.990 DT
1736613405-397;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé;KOUDIAT SELECTIONNE;75CL Reserve;13.690 DT
1736613405-398;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé VCC;MALOUF;75CL;14.400 DT
1736613405-399;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé AOC;LE BARON;75CL;14.650 DT
1736613405-400;https://www.geantdrive.tn/tunis-city/10-boissons;Vin blanc AOC;PRINCE DE TUNISIE;75CL;13.690 DT
1736613405-401;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé;GRAINE D'AMOUR;75CL;15.400 DT
1736613405-402;https://www.geantdrive.tn/tunis-city/10-boissons;Vodka;POLIAKOV;20CL Nature;15.490 DT
1736613405-403;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé VCC;SALAMMBO;75CL;15.820 DT
1736613405-404;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé AOC;CHATEAUX CAP BON;75CL;13.990 DT
1736613405-405;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé AOC;PRINCESSE DE TUNISIE;75CL;15.900 DT
1736613405-406;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé AOC;PRINCE DE TUNISIE;75CL;13.690 DT
1736613405-407;https://www.geantdrive.tn/tunis-city/10-boissons;Vin blanc;APHRODITE;75CL AOC;15.900 DT
1736613405-408;https://www.geantdrive.tn/tunis-city/10-boissons;Vin blanc AOC;SELIAN;37.5CL;15.950 DT
1736613405-409;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rouge AOC;SELIAN;37.5CL;15.950 DT
1736613405-410;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rouge AOC;PRINCESSE DE TUNISIE;75CL;15.990 DT
1736613405-411;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé;CLIN D'OIL;75CL;15.990 DT
1736613405-412;https://www.geantdrive.tn/tunis-city/10-boissons;Vin blanc;MUSCAT DU CAP BON;75CL;14.590 DT
1736613405-413;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé AOC;LE GRAND CHÂTEAU BOUARGOUB;75CL;15.990 DT
1736613405-414;https://www.geantdrive.tn/tunis-city/10-boissons;Vin blanc VCC;SALAMMBO;75CL;15.990 DT
1736613405-415;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rouge VCC;SALAMMBO;75CL;15.990 DT
1736613405-416;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rouge AOC;PRINCE DE TUNISIE;75CL;14.990 DT
1736613405-417;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé;APHRODITE;75CL;15.900 DT
1736613405-418;https://www.geantdrive.tn/tunis-city/10-boissons;Pastis;PRADO;50CL;16.370 DT
1736613405-419;https://www.geantdrive.tn/tunis-city/10-boissons;Vin blanc AOC;TRADITION;75CL;16.490 DT
1736613405-420;https://www.geantdrive.tn/tunis-city/10-boissons;Gin;HUNTING LODGE;20CL;16.490 DT
1736613405-421;https://www.geantdrive.tn/tunis-city/10-boissons;Vodka;HUNTING LODGE;20CL;16.490 DT
1736613405-422;https://www.geantdrive.tn/tunis-city/10-boissons;Vin blanc VCC;CLOS MORNAG;75CL;16.500 DT
1736613405-423;https://www.geantdrive.tn/tunis-city/10-boissons;Vin blanc AOC;KANGUET;75CL;16.500 DT
1736613405-424;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rouge;APHRODITE;75CL;16.590 DT
1736613405-425;https://www.geantdrive.tn/tunis-city/10-boissons;Vin blanc;USCAT BOUARGOUB;75CL;16.590 DT
1736613405-426;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé AOC;BOUARGOUB;75CL;14.990 DT
1736613405-427;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé AOC;DALIA;75CL;13.190 DT
1736613405-428;https://www.geantdrive.tn/tunis-city/10-boissons;Pastis;PRADO;70CL;16.900 DT
1736613405-429;https://www.geantdrive.tn/tunis-city/10-boissons;Vin rosé;CLOS MORNAG;75CL;16.900 DT
1736613405-430;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson ice tea;DI DI;250ML Citron;3.290 DT
1736613405-431;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson ice tea;DI DI;250ML Pêche;3.290 DT
1736613405-432;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson ice tea;DI DI;250ML Bergamotte;3.290 DT
1736613405-433;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;BECKS;30CL;3.300 DT
1736613405-434;https://www.geantdrive.tn/tunis-city/10-boissons;Jus 100% naturel;NATURA;25CL Grenade;3.350 DT
1736613405-435;https://www.geantdrive.tn/tunis-city/10-boissons;Jus 100% naturel;NATURA;25CL Pêche;3.350 DT
1736613405-436;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;DIVA;1L Multivitamines;3.350 DT
1736613405-437;https://www.geantdrive.tn/tunis-city/10-boissons;Jus 100% naturel;NATURA;25CL Raisin;3.350 DT
1736613405-438;https://www.geantdrive.tn/tunis-city/10-boissons;Jus 100% naturel;NATURA;25CL Raisin rouge;3.350 DT
1736613405-439;https://www.geantdrive.tn/tunis-city/10-boissons;Jus 100% naturel;NATURA;25CL Pomme;3.350 DT
1736613405-440;https://www.geantdrive.tn/tunis-city/10-boissons;Nectar;DIVA;1L Mangue;3.350 DT
1736613405-441;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;GRANITA;1L Pêche;3.390 DT
1736613405-442;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;GRANITA;1L Poire;3.390 DT
1736613405-443;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson énergétique;HELL;25CL Classic;3.690 DT
1736613405-444;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson énergétique;HELL;25CL Raisin rouge;3.690 DT
1736613405-445;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson énergétique;HELL;25CL Pomme;3.690 DT
1736613405-446;https://www.geantdrive.tn/tunis-city/10-boissons;Nectar;DIVA;1L Pêche;3.690 DT
1736613405-447;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;LA FRUITIERE;250ML Pomme;3.730 DT
1736613405-448;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;LA FRUITIERE;250ML Tropical;3.730 DT
1736613405-449;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;LA FRUITIERE;250ML Orange;3.730 DT
1736613405-450;https://www.geantdrive.tn/tunis-city/10-boissons;Nectar;LA FRUITIERE;250ML Ananas;3.730 DT
1736613405-451;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;LA FRUITIERE;250ML Pêche;3.730 DT
1736613405-452;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;LA FRUITIERE;250ML Menthe - Citron;3.730 DT
1736613405-453;https://www.geantdrive.tn/tunis-city/10-boissons;Pur jus;DIVA;1L Orange;3.790 DT
1736613405-454;https://www.geantdrive.tn/tunis-city/10-boissons;Pur jus;DIVA;1L Pomme;3.790 DT
1736613405-455;https://www.geantdrive.tn/tunis-city/10-boissons;Sirop;LA FRUITIERE;700ML Arôme de Kiwi -...;22.400 DT
