web-scraper-order;web-scraper-start-url;produit;marque;taille;prix
1736617915-603;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crevettes décortiquées...;FAKAM;500GR;21.370 DT
1736617915-604;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Filets de poisson pang...;FAKAM;1KG;21.410 DT
1736617915-605;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Râpé mixte;FIORE;340GR;16.990 DT
1736617915-606;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Grana padano;ZANETTI;150GR;21.990 DT
1736617915-607;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage rapé spécial g...;PAYSAN BRETON;200GR;21.990 DT
1736617915-608;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;LONDON DAIRY;1L Cookies & cream;22.200 DT
1736617915-609;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;LONDON DAIRY;1L Caramel crunch;22.200 DT
1736617915-610;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;LONDON DAIRY;1L Moka;22.200 DT
1736617915-611;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;LONDON DAIRY;1L Natural strawberry;22.200 DT
1736617915-612;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;LONDON DAIRY;1L Fruits & cream;22.200 DT
1736617915-613;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;LONDON DAIRY;1L;22.200 DT
1736617915-614;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Frommage emmental;PAYSAN BRETON;220GR;22.490 DT
1736617915-615;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Burger au poisson;FAKAM;450GR 4 Pièces;22.900 DT
1736617915-616;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Nuggets de poulet;SADIA;750GR Tempura;22.990 DT
1736617915-617;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crousti max;EL MAZRAA;700GR;22.990 DT
1736617915-618;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Chevrettes décortiquées;;200GR;23.600 DT
1736617915-619;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage fondu;FROMY;80 Pièces;23.990 DT
1736617915-620;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage en tranche;FOL EPI;150GR Allégé;24.190 DT
1736617915-621;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Roquefort;PAPILLON;100GR;24.290 DT
1736617915-622;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Calamar en tube surgelé;FAKAM;800GR;24.980 DT
1736617915-623;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Filets de poulet;SADIA;750GR;24.990 DT
1736617915-624;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Escalope de poulet en ...;SADIA;750GR Nature;24.990 DT
1736617915-625;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crevettes panées surge...;FAKAM;500GR;25.390 DT
1736617915-626;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage rapé;MAJESTE;500GR 4 Fromages...;25.480 DT
1736617915-627;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Escalope de dinde pané;EL MAZRAA;700GR;25.650 DT
1736617915-628;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Gâteau glacé;SELJA;1500ML Noisette-Pistache;25.990 DT
1736617915-629;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Gâteau glacé;SELJA;1700ML Chocolat caprices;25.990 DT
1736617915-630;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Parmiggiano reggiano;ZANETTI;150GR;25.990 DT
1736617915-631;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage de chèvre;SAINT MAURE SOIGNON;180GR;26.600 DT
1736617915-632;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Filets de poisson surgelé;OCEAN FRESH;1KG;26.690 DT
1736617915-633;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Smaan pur ghee;ASEEL;400ML;26.900 DT
1736617915-634;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Escalope de poulet sur...;SADIA;1KG;26.900 DT
1736617915-635;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage tendre dégusta...;ENTREMONT;250GR;26.990 DT
1736617915-636;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Frite tradition;MACCAIN;1.5KG;27.490 DT
1736617915-637;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage emmental;PAYSAN BRETON;220GR;27.490 DT
1736617915-638;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Camembert;CŒUR DE LION;250GR;27.600 DT
1736617915-639;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Camembert;CAPRICE DES DIEUX;200GR;27.900 DT
1736617915-640;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Multipack mini;MAGNUM;6x60ML Amandes-Remix;27.990 DT
1736617915-641;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage fondu rapé;FROMY;1KG;29.490 DT
1736617915-642;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Anneaux de calamars;TUNIFOOD;900GR;30.890 DT
1736617915-643;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Lamelles de calamars p...;TUNIFOOD;800GR;30.990 DT
1736617915-644;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Frites allumettes;FRIES DAY;2.5KG;30.990 DT
1736617915-645;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage fondu rapé à l...;MONT REGAL;1KG;31.500 DT
1736617915-646;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage fondu râpé au ...;MONT REGAL;1KG;31.500 DT
1736617915-647;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Préparation fromagère ...;MONT REGAL;Conditionné par 100g;31.500 DT/ Kg
1736617915-648;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage fondu rapé à l...;MONT REGAL;1KG;31.500 DT
1736617915-649;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Anneaux de calamar pan...;FANDICOSTA;800GR;32.100 DT
1736617915-650;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crevettes royales;FAKAM;500GR;32.850 DT
1736617915-651;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Frites classics;FRIES DAY;2.5KG;33.900 DT
1736617915-652;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage comté;ENTREMONT;200GR;33.990 DT
1736617915-653;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage râpé à l'emmental;PRESIDENT;1KG;28.900 DT
1736617915-654;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fruits des bois surgelés;PINGUIN;1KG;41.990 DT
1736617915-655;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Asperges vertes;GREENS;450GR;42.590 DT
1736617915-656;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crème fraîche;PAYSAN BRETON;1L;43.850 DT
1736617915-657;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage de sardaigne;MERIAH;Conditionné par 100g;43.900 DT/ Kg
1736617915-658;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Cassis surgelés;PINGUIN;1KG;43.900 DT
1736617915-659;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage carré;MERIAH;Conditionné par 100g;43.900 DT/ Kg
1736617915-660;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage frais au persil;MERIAH;Conditionné par 100g;44.900 DT/ Kg
1736617915-661;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage râpé;MAJESTE;Conditionné par 100g 4...;49.000 DT/ Kg
1736617915-662;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Frites surgelés;LUTOSA;2.5KG;50.900 DT
1736617915-663;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage jaune GOUDA;KAISER;Conditionné par 100g;51.900 DT/ Kg
1736617915-664;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage rouge edam;KAISER;Conditionné par 100g;46.900 DT/ Kg
1736617915-665;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;fromage edam extra en ...;MERIAH;Conditionné par 100g;61.900 DT/ Kg
1736617915-666;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Anneaux de calamars;TUNIFOOD;2KG;68.990 DT
1736617915-667;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Framboise surgelés;PINGUIN;1KG;71.900 DT
1736617915-668;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage maasdam;HOLLANDIA;Conditionné par 100g;74.900 DT/ Kg
1736617915-669;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Lamelles de calamars p...;TUNIFOOD;2KG;76.500 DT
1736617915-670;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage emmental;ENTREMONT;Conditionné par 100g;76.900 DT/ Kg
