web-scraper-order,web-scraper-start-url,base,produit,marque,taille,prix
"1736678071-316","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=11","Yaourt à boire Vit'up cheesecake","VITALAIT","La bouteille de 160g","0
            dt
            950"
"1736678071-317","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=11","Yaourt aromatisé fraise","VITALAIT","Le pot de 100g","0
            dt
            540"
"1736678071-318","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=11","Yaourt aromatisé banane","VITALAIT","Le pot de 100g","0
            dt
            540"
"1736678071-319","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=11","Milkshake cappuccino  Déli Shake","DÉLICE","La bouteille de 220g","1
            dt
            090"
"1736678071-320","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=11","Fromage Maasdam","","Au Kg","73
            dt
            800"
"1736678071-321","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=11","Fromage mozzarella","","Au Kg","45
            dt
            300"
"1736678071-322","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=11","Fromage mozzarella","KAISER","Au Kg","44
            dt
            800"
"1736678071-323","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=11","Fromage Sardaigne blanc","MERIAH","Au Kg","43
            dt
            500"
"1736678071-324","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=11","Ricotta traditionnelle","KAISER","Le pot de 180g","3
            dt
            210"
"1736678071-325","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=11","Yaourt brassé aux graines de chia pomme et kiwi Blendy","DÉLICE DANONE","Le pot de 120g","1
            dt
            100"
"1736678071-326","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=11","Yaourt à la grecque aux fruits tropicaux Grecos","VITALAIT","Le pot de 100g","0
            dt
            960"
"1736678071-327","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=11","Yaourt à la grecque fraise Grecos","VITALAIT","Le pot de 100g","0
            dt
            960"
"1736678071-328","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=11","Yaourt à la grecque citron Grecos","VITALAIT","Le pot de 100g","0
            dt
            960"
"1736678071-329","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=11","Crème dessert vanille","NATILAIT","Le pot de 100g","0
            dt
            780"
"1736678071-330","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=11","Crème dessert noisette","NATILAIT","Le pot de 100g","0
            dt
            780"
"1736678077-331","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Crème dessert chocolat","NATILAIT","Le pot de 100g","0
            dt
            780"
"1736678077-332","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Fromage râpé au gruyère","LAND'OR","Le sachet de 500g","17
            dt
            780"
"1736678077-333","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Yaourt","NATILAIT","NATILAIT","0
            dt
            430"
"1736678077-334","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Cheese cake","CARAMELLA","Le pot de 160g","5
            dt
            890"
"1736678077-335","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Fromage fondu râpé à l'emmental","LAND'OR","Fromage fondu râpé à l'emmental","32
            dt
            700"
"1736678077-336","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","La boite de 10 Œufs","","La boite de 10 Œufs + 2 gratuits","14
            dt
            900"
"1736678077-337","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Glace fraise citron","SELJA","Le bac de 900ml","12
            dt
            790"
"1736678077-338","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Mozzarella filone","FIORE","Au Kg","56
            dt
            600"
"1736678077-339","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Râpé 3 fromages","LAND'OR","Le sachet de 150g","8
            dt
            980"
"1736678077-340","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Fromage 100% mozzarella","MAJESTE","Le sachet de 250g","11
            dt
            190"
"1736678077-341","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Margarine pasteurisée","JADIDA","Le pot de 700g","7
            dt
            590"
"1736678077-342","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Crème dessert Dolce Duo chocolat noisette","VITALAIT","Le pot de 70g","0
            dt
            700"
"1736678077-343","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Fromage crème 100% emmental","LAND'OR","Le flacon de 450g","16
            dt
            980"
"1736678077-344","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Fromage crème 100% cheddar","LAND'OR","Le flacon de 450g","17
            dt
            280"
"1736678077-345","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Fromage crème 100% roquefort","LAND'OR","Le flacon de 450g","16
            dt
            490"
"1736678077-346","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Fromage crème 100% emmental","LAND'OR","Le flacon de 225g","8
            dt
            870"
"1736678077-347","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Fromage crème 100% cheddar","LAND'OR","Le flacon de 225g","9
            dt
            280"
"1736678077-348","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Fromage râpé fondant à l'emmental","PRÉSIDENT","Le sachet de 1Kg","35
            dt
            260"
"1736678077-349","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Fromage mozzarella 100 % lait","Fromage mozzarella 100 % lait","Au Kg","43
            dt
            400"
"1736678077-350","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Œufs omiva","CHAHIA","Le plateau de 30 pièces","17
            dt
            590"
"1736678077-351","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Œufs omiva","CHAHIA","Le plateau de 15 œufs","9
            dt
            990"
"1736678077-352","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Yaourt à boire maxi banane","NATILAIT","La bouteille de 350g","1
            dt
            490"
"1736678077-353","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Yaourt le brassé saveur tutti frutti","VITALAIT","Le pot de 70g","0
            dt
            420"
"1736678077-354","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Yaourt le brassé saveur fraise banane","VITALAIT","Le pot de 70g","0
            dt
            420"
"1736678077-355","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Yaourt le brassé saveur pistache","VITALAIT","Le pot de 70g","0
            dt
            420"
"1736678077-356","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Yaourt le brassé saveur vanille","VITALAIT","Le pot de 70g","0
            dt
            420"
"1736678077-357","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Yaourt à boire Danup açaï, myrtille, grenade","DÉLICE DANONE","La bouteille de 160g","0
            dt
            950"
"1736678077-358","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Yaourt à boire Danup ananas passion","DÉLICE DANONE","La bouteille de 160g","0
            dt
            950"
"1736678077-359","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Fromage râpé  au cheddar LAND'OR","LAND'OR","Poids : 1Kg Fromage fondu râpé au cheddar","33
            dt
            980"
"1736678077-360","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=12","Fromage edam","LAND'OR","Au Kg","52
            dt
            900"
"1736678082-361","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=13","Fromage à tartiner Tartare","DÉLICE","Le pot de 150g","5
            dt
            090"
"1736678082-362","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=13","Yaourt brassé aux fruits mixés pêche","NATILAIT","Le pot de 100g","0
            dt
            730"
"1736678082-363","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=13","Yaourt brassé aux fruits mixés fraise Suprême","NATILAIT","Le pot de 100g","0
            dt
            730"
"1736678082-364","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=13","Gouda au pesto verde","","Au Kg","122
            dt
            900"
"1736678082-365","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=13","Sidi Salem St Paulin","SIDI SALEM","Au Kg","57
            dt
            500"
"1736678082-366","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=13","Gouda à l'ail noir","MERIAH","Au Kg","65
            dt
            400"
"1736678082-367","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=13","Affumicato","MERIAH","Au Kg","65
            dt
            500"
"1736678082-368","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=13","Emmental kaiser","KAISER","Au Kg","72
            dt
            000"
"1736678082-369","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=13","Crotin de chèvre frais","SOIGNON","La pièce de 40g","6
            dt
            100"
