web-scraper-order,web-scraper-start-url,base,produit,marque,taille,prix
"1736675738-144","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Bonbons en Bâtons de réglisse","BEBETO","","4
            dt
            190"
"1736675738-145","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Bonbons à la gelées fraise vanille double joie","BEBETO","Le sachet de 75g",""
"1736675738-146","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Bonbons à la gelées fraise vanille double joie","BEBETO","","4
            dt
            390"
"1736675738-147","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Ceinture noire réglisse","BEBETO","Le sachet de 56g",""
"1736675738-148","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Ceinture noire réglisse","BEBETO","","4
            dt
            190"
"1736675738-149","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Biscuit fourré au chocolat","PORLEO","Le paquet de 56g",""
"1736675738-150","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Biscuit fourré au chocolat","PORLEO","","2
            dt
            340"
"1736675738-151","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Biscuit chocolat fourré à la crème de lait Go-on","LINGOT","Le paquet de 120g",""
"1736675738-152","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Biscuit chocolat fourré à la crème de lait Go-on","LINGOT","","1
            dt
            590"
"1736675738-153","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Biscuits fourrés au chocolat Go-on","LINGOT","Le paquet de 120g",""
"1736675738-154","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Biscuits fourrés au chocolat Go-on","LINGOT","","1
            dt
            590"
"1736675738-155","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Biscuit fourré à la fraise","PORLEO","Le paquet de 72g",""
"1736675738-156","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Biscuit fourré à la fraise","PORLEO","","2
            dt
            050"
"1736675738-157","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Galette farcie au chocolat b-ready","NUTELLA","Le paquet de 16",""
"1736675738-158","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Galette farcie au chocolat b-ready","NUTELLA","","16
            dt
            630"
"1736675738-159","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Café premium","AVEON","La boite de 100g",""
"1736675738-160","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Café premium","AVEON","","10
            dt
            990"
"1736675738-161","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Céréales au chocolat shells","MAD","Le paquet de 220g",""
"1736675738-162","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Céréales au chocolat shells","MAD","","6
            dt
            790"
"1736675738-163","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Céréales au chocolat shells","MAD","Le paquet de 220g",""
"1736675738-164","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Céréales au chocolat shells","MAD","","6
            dt
            790"
"1736675738-165","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Cake vanille sans sucre","VANOISE","Le paquet de 350g",""
"1736675738-166","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Cake vanille sans sucre","VANOISE","","13
            dt
            600"
"1736675738-167","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Cake sans gluten","GLUZEN","Le paquet de 450g",""
"1736675738-168","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Cake sans gluten","GLUZEN","","11
            dt
            210"
"1736675738-169","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Fondant chocolat sans sucre","","Le paquet de 300g",""
"1736675738-170","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Fondant chocolat sans sucre","","","13
            dt
            950"
"1736675738-171","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Chocolat noir 72% cacao","TORRAS","La tablette 75g",""
"1736675738-172","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Chocolat noir 72% cacao","TORRAS","","6
            dt
            650"
"1736675738-173","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Cake au chocolat sans sucre","","Le paquet de 350g",""
"1736675738-174","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Cake au chocolat sans sucre","","","13
            dt
            080"
"1736675738-175","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Céréales granola aux 4 graines","KARTAGO","Le sachet de 300g",""
"1736675738-176","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Céréales granola aux 4 graines","KARTAGO","","12
            dt
            590"
"1736675738-177","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Céréales granola fruits secs et amandes","KARTAGO","Le sachet de 300g",""
"1736675738-178","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Céréales granola fruits secs et amandes","KARTAGO","","12
            dt
            590"
"1736675738-179","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Céréales granola au chocolat, dattes et noisettes","KARTAGO","Le sachet de 300g",""
"1736675738-180","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=3","Céréales granola au chocolat, dattes et noisettes","KARTAGO","","12
            dt
            590"
"1736675745-181","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=4","Barre protéinée Go On cacao vanille","SANTE","La barre de 50g",""
"1736675745-182","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=4","Barre protéinée Go On cacao vanille","SANTE","","5
            dt
            450"
"1736675745-183","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=4","Barre protéinée Go On cacao cerise","SANTE","La barre de 50g",""
"1736675745-184","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=4","Barre protéinée Go On cacao cerise","SANTE","","5
            dt
            450"
"1736675745-185","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=4","Barre protéinée Go On au cacao","SANTE","La barre de 50g",""
"1736675745-186","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=4","Barre protéinée Go On au cacao","SANTE","","5
            dt
            450"
"1736675745-187","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=4","Cake sans gluten","GLUZEN","Le sachet de 180g",""
"1736675745-188","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=4","Cake sans gluten","GLUZEN","","7
            dt
            080"
"1736675745-189","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=4","Tizane la tonique","EL KHABIA","Le pot de 75g",""
"1736675745-190","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=4","Tizane la tonique","EL KHABIA","","9
            dt
            990"
"1736675745-191","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=4","Flocon d'avoine","NAPOLIS","Le paquet de 250g",""
"1736675745-192","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=4","Flocon d'avoine","NAPOLIS","","8
            dt
            260"
"1736675745-193","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=4","Céréales nature fitness","NAPOLIS","Le paquet de 250g",""
"1736675745-194","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=4","Céréales nature fitness","NAPOLIS","","7
            dt
            090"
"1736675745-195","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=4","Mini gaufrettes enrobées de chocolat","LINGOT","Le paquet de 16.5g",""
